experiment_id,distance,eta,seed,gate_family,alpha_g,r_g,chi_temp,contribution,eta_eff,interval_low,interval_high
exp_gate_class_convexity_ablation,3,50,29,reset,0.18247220405493783,34.67741935483871,0.79,6.1146,36.735,27.395161290322584,41.475
exp_gate_class_convexity_ablation,3,50,47,reset,0.18247220405493783,34.67741935483871,0.79,6.1146,36.735,27.395161290322584,41.475
exp_gate_class_convexity_ablation,3,50,71,reset,0.18247220405493783,34.67741935483871,0.79,6.1146,36.735,27.395161290322584,41.475
exp_gate_class_convexity_ablation,3,50,89,reset,0.18247220405493783,34.67741935483871,0.79,6.1146,36.735,27.395161290322584,41.475
exp_gate_class_convexity_ablation,3,50,11,reset,0.18247220405493783,34.67741935483871,0.79,6.1146,36.735,27.395161290322584,41.475
exp_gate_class_convexity_ablation,3,50,29,reset,0.18247220405493783,34.67741935483871,0.79,6.1146,36.735,27.395161290322584,41.475
exp_gate_class_convexity_ablation,3,50,47,reset,0.18247220405493783,34.67741935483871,0.79,6.1146,36.735,27.395161290322584,41.475
exp_gate_class_convexity_ablation,3,50,71,reset,0.18247220405493783,34.67741935483871,0.79,6.1146,36.735,27.395161290322584,41.475
exp_gate_class_convexity_ablation,3,50,89,reset,0.18247220405493783,34.67741935483871,0.79,6.1146,36.735,27.395161290322584,41.475
exp_gate_class_convexity_ablation,3,50,11,idle,0.09156976744186045,61.904761904761905,0.79,4.9296,36.735,27.650000000000002,48.904761904761905
exp_gate_class_convexity_ablation,3,50,29,idle,0.09156976744186045,61.904761904761905,0.79,4.9296,36.735,27.650000000000002,48.904761904761905
exp_gate_class_convexity_ablation,3,50,47,idle,0.09156976744186045,61.904761904761905,0.79,4.9296,36.735,27.650000000000002,48.904761904761905
exp_gate_class_convexity_ablation,3,50,71,idle,0.09156976744186045,61.904761904761905,0.79,4.9296,36.735,27.650000000000002,48.904761904761905
exp_gate_class_convexity_ablation,3,50,89,idle,0.09156976744186045,61.904761904761905,0.79,4.9296,36.735,27.650000000000002,48.904761904761905
exp_gate_class_convexity_ablation,3,50,11,idle,0.09156976744186045,61.904761904761905,0.79,4.9296,36.735,27.650000000000002,48.904761904761905
exp_gate_class_convexity_ablation,3,50,29,idle,0.09156976744186045,61.904761904761905,0.79,4.9296,36.735,27.650000000000002,48.904761904761905
exp_gate_class_convexity_ablation,3,50,47,idle,0.09156976744186045,61.904761904761905,0.79,4.9296,36.735,27.650000000000002,48.904761904761905
exp_gate_class_convexity_ablation,3,50,71,idle,0.09156976744186045,61.904761904761905,0.79,4.9296,36.735,27.650000000000002,48.904761904761905
exp_gate_class_convexity_ablation,3,50,89,idle,0.09156976744186045,61.904761904761905,0.79,4.9296,36.735,27.650000000000002,48.904761904761905
exp_gate_class_convexity_ablation,3,50,11,idle,0.09156976744186045,61.904761904761905,0.79,4.9296,36.735,27.650000000000002,48.904761904761905
exp_gate_class_convexity_ablation,3,50,29,idle,0.09156976744186045,61.904761904761905,0.79,4.9296,36.735,27.650000000000002,48.904761904761905
exp_gate_class_convexity_ablation,3,50,47,idle,0.09156976744186045,61.904761904761905,0.79,4.9296,36.735,27.650000000000002,48.904761904761905
exp_gate_class_convexity_ablation,3,50,71,idle,0.09156976744186045,61.904761904761905,0.79,4.9296,36.735,27.650000000000002,48.904761904761905
exp_gate_class_convexity_ablation,3,50,89,idle,0.09156976744186045,61.904761904761905,0.79,4.9296,36.735,27.650000000000002,48.904761904761905
exp_gate_class_convexity_ablation,3,50,11,single_qubit_clifford,0.1677762982689747,41.07142857142857,0.79,6.541200000000001,36.735,27.650000000000002,41.475
exp_gate_class_convexity_ablation,3,50,29,single_qubit_clifford,0.1677762982689747,41.07142857142857,0.79,6.541200000000001,36.735,27.650000000000002,41.475
exp_gate_class_convexity_ablation,3,50,47,single_qubit_clifford,0.1677762982689747,41.07142857142857,0.79,6.541200000000001,36.735,27.650000000000002,41.475
exp_gate_class_convexity_ablation,3,50,71,single_qubit_clifford,0.1677762982689747,41.07142857142857,0.79,6.541200000000001,36.735,27.650000000000002,41.475
exp_gate_class_convexity_ablation,3,50,89,single_qubit_clifford,0.1677762982689747,41.07142857142857,0.79,6.541200000000001,36.735,27.650000000000002,41.475
exp_gate_class_convexity_ablation,3,50,11,single_qubit_clifford,0.1677762982689747,41.07142857142857,0.79,6.541200000000001,36.735,27.650000000000002,41.475
exp_gate_class_convexity_ablation,3,50,29,single_qubit_clifford,0.1677762982689747,41.07142857142857,0.79,6.541200000000001,36.735,27.650000000000002,41.475
exp_gate_class_convexity_ablation,3,50,47,single_qubit_clifford,0.1677762982689747,41.07142857142857,0.79,6.541200000000001,36.735,27.650000000000002,41.475
exp_gate_class_convexity_ablation,3,50,71,single_qubit_clifford,0.1677762982689747,41.07142857142857,0.79,6.541200000000001,36.735,27.650000000000002,41.475
exp_gate_class_convexity_ablation,3,50,89,single_qubit_clifford,0.1677762982689747,41.07142857142857,0.79,6.541200000000001,36.735,27.650000000000002,41.475
exp_gate_class_convexity_ablation,3,50,11,single_qubit_clifford,0.1677762982689747,41.07142857142857,0.79,6.541200000000001,36.735,27.650000000000002,41.475
exp_gate_class_convexity_ablation,3,50,29,single_qubit_clifford,0.1677762982689747,41.07142857142857,0.79,6.541200000000001,36.735,27.650000000000002,41.475
